Sentence,Two_Entity,Predict,Label,idx
"` ` the latest index signal ##led a contraction of private sector output for the second month running , ' ' with ` ` the rate of decline accelerating to the fastest since november 2001 , ' ' said mark ##it and rb ##s in a joint report . [SEP] mark","[[mark, ##it], [rb, ##s]]",per:employee_of,no_relation,1102
"carter , the fbi spokesman , said he understands that applicants waiting for answers are anxious , but he said the process is complicated and involves dozens of agencies and databases - - and , in some cases , foreign governments . [SEP] said","[[fbi], [he]]",per:employee_of,no_relation,4209
"damascus - - saudi permanent representative to the arab league ( al ) ahmad q ##att ##an said here on monday that he would attend the upcoming arab summit on behalf of his country , ruling out the presence of saudi king abdullah or foreign minister prince sa ##ud al - fai ##sal . [SEP] said","[[arab, league], [his]]",per:employee_of,no_relation,4952
jet ##bl ##ue spokesman bryan baldwin said the majority of jet ##bl ##ue ' s business is flying people from the northeast to florida - - routes virgin america has no announced plans to enter . [SEP] baldwin,"[[jet, ##bl, ##ue], [bryan, baldwin]]",per:employee_of,no_relation,8393
"after the six policemen were seized , militants blew up the building they were based in near k ##har , ba ##ju ##r ' s main town , said maj . ma ##moor khan , an official with levi ##es , which is responsible for security in the area . [SEP] khan","[[ma, ##moor, khan], [levi, ##es]]",per:employee_of,no_relation,14974
"mccain ' s senate chief of staff mark bus ##e , senior st ##rate ##gist charles r . black jr . and several other campaign staff members have registered as at & t lobby ##ists in the past . [SEP] registered","[[mark, bus, ##e], [at, &, t]]",per:employee_of,no_relation,18183
"in 2006 , the u . s . supreme court let stand a decision by the supreme court of pennsylvania that permitted stanley she ##pp to tell his 14 - year - old daughter about poly ##gam ##y . [SEP] decision","[[supreme, court, of, pennsylvania], [stanley, she, ##pp]]",per:employee_of,no_relation,29992
"after holding high - level protocol positions in the reagan administration and with the u . s . information agency , ah ##ear ##n ( pronounced uh - hu ##rn ) was named chief of protocol by house speaker newt gin ##gr ##ich , r - ga . , in 1995 . [SEP] agency","[[u, ., s, ., information, agency], [ah, ##ear, ##n]]",per:employee_of,no_relation,58541

"yang ##on , dec . 25 ( xi ##nh ##ua ) - - myanmar has introduced a new policy of selling timber by the state - run myanmar timber enterprise ( mt ##e ) to local and foreign timber export ##ers as part of its bid to reduce the impact on timber export by the current global financial crisis , the local 7 - day news reported thursday . [SEP] enterprise","[[myanmar, timber, enterprise], [mt, ##e]]",org:alternate_names,no_relation,334
"susan chang , who is the head of the taipei - based bankers association of the republic of china and chair ##woman of taiwan financial holding co . , told reporters before attending the event that the association will ` ` provide all the necessary help ' ' to the chinese lend ##er ' s office . [SEP] association","[[taipei, -, based], [bankers, association]]",org:alternate_names,no_relation,6111
"senate - kennedy - seat ( boston ) - - the massachusetts house of representatives is scheduled to vote thursday afternoon on whether to allow gov . dev ##al patrick to appoint an interim replacement for the late sen . edward m . kennedy , and proponents say the measure has enough support to pass . [SEP] senate","[[boston], [massachusetts, house, of, representatives]]",org:alternate_names,no_relation,15914
"` ` the great thing with the christian market is the ability to take a typical carnival cruise and change that to a christian theme , ' ' said cher ##ie wei ##nstein , vice president of group sales and administration at miami - based carnival corp . , the world ' s largest cruise operator . [SEP] said","[[carnival], [carnival, corp, .]]",org:alternate_names,no_relation,16462
czech president va ##cl ##av klaus appointed czech national bank ( cn ##b ) vice - governor mir ##oslav singer on friday as the central bank governor from july 1 . [SEP] appointed,"[[czech, national, bank], [central, bank]]",org:alternate_names,no_relation,19877
"the announcement comes days after the nuclear suppliers group ( ns ##g ) , which controls the export and sale of nuclear technology worldwide , amended its rules to allow india to buy equipment and expertise to fuel its booming economy . [SEP] group","[[nuclear, suppliers, group], [ns, ##g]]",org:alternate_names,no_relation,20553
"description : city phillips ##burg state nj job title production superintendent description mall ##in ##ck ##rod ##t baker , inc . ( mb ##i ) is part of the pharmaceuticals division of mall ##in ##ck ##rod ##t , a unit of co ##vid ##ien ( formerly ty ##co healthcare ) . [SEP] division","[[co, ##vid, ##ien], [ty, ##co, healthcare]]",org:alternate_names,no_relation,22599
"at the time , that bought about a 25 percent stake in za ##gat , which put the company ' s value at about $ 125 million , according to the za ##gat ##s . [SEP] bought","[[za, ##gat], [za, ##gat, ##s]]",org:alternate_names,no_relation,23026
- cn ##r bryan ##ston and main - cn ##r main and wit ##ko ##ppe ##n - cn ##r william nico ##l and lone ##hill bo ##ulo ##vard by lip ##ping frog - sunday evening 10 ##h ##00 cn ##r main and lone ##hill by the stop street - cn ##r main and ky ##ala ##mi - main road before volvo - cn ##r ball ##y ##cl ##aire and william nico ##l - cn ##r freed ##man and west or freed ##man and ri ##von ##ia - cn ##r ri ##von ##ia and kelvin - cn ##r ri ##von ##ia and 11th ave in ri ##von ##ia outside ` ` the grand ' ' - the ridge shopping centre down summit rd by the river [SEP] lip,"[[cn, ##r], [cn, ##r, ri, ##von, ##ia]]",org:alternate_names,no_relation,26060
"the yacht ##s of sea ##bour ##n is a brand of carnival corporation and plc ( ny ##se / l ##se : cc ##l and ny ##se : cu ##k ) , and supports the ocean conservation & tourism alliance , dedicated to education and promotion of best practices for protecting the marine environment . [SEP] corporation","[[carnival, corporation], [cc, ##l]]",org:alternate_names,no_relation,28167
"the mor ##o national liberation front ( mn ##lf ) , ruling party of the southern philippine autonomous region of muslim mindanao , is building a 120 , 000 - strong security force to ` ` protect the peace ' ' there , the group ' s chief said on monday . [SEP] front","[[mor, ##o, national, liberation, front], [mn, ##lf]]",org:alternate_names,no_relation,37246
"` ` we realise that our country almost went to the colonial ##ists through the md ##c but we have managed to take it back , ' ' said a mug ##abe supporter who gave his name as comrade chi ##ten ##je , referring to the opposition movement for democratic change . [SEP] said","[[md, ##c], [movement, for, democratic, change]]",org:alternate_names,no_relation,38483
investment and consultancy group dc ##c plc agreed to pay the sum principally to banana giant f ##y ##ffe ##s plc to compensate for dc ##c ' s euro ##85 million ( us $ 135 million ) in profits from the february 2000 sale of f ##y ##ffe ##s shares . [SEP] pay,"[[f, ##y, ##ffe, ##s, plc], [f, ##y, ##ffe, ##s]]",org:alternate_names,no_relation,45051
- cn ##r bryan ##ston and main - cn ##r main and wit ##ko ##ppe ##n - cn ##r william nico ##l and lone ##hill bo ##ulo ##vard by lip ##ping frog - sunday evening 10 ##h ##00 cn ##r main and lone ##hill by the stop street - cn ##r main and ky ##ala ##mi - main road before volvo - cn ##r ball ##y ##cl ##aire and william nico ##l - cn ##r freed ##man and west or freed ##man and ri ##von ##ia - cn ##r ri ##von ##ia and kelvin - cn ##r ri ##von ##ia and 11th ave in ri ##von ##ia outside ` ` the grand ' ' - the ridge shopping centre down summit rd by the river [SEP] bryan,"[[cn, ##r, bryan, ##ston], [cn, ##r]]",org:alternate_names,no_relation,46384
"` ` this is of course a welcome development from me ##co ' s perspective , if it is correct , but as the ( trade ) secretary said , it is still at an ex ##pl ##ora ##tory stage , ' ' said antonio basil ##io , resident representative and managing director of the manila economic and cultural office ( me ##co ) in taipei . [SEP] economic","[[manila, economic, and, cultural, office], [me, ##co]]",org:alternate_names,no_relation,52220
"mcintosh declined to comment , but ford , the former za ##gat director , said problems arose because the za ##gat ##s like to remain in charge . [SEP] said","[[za, ##gat], [za, ##gat, ##s]]",org:alternate_names,no_relation,52744
investment and consultancy group dc ##c plc agreed to pay the sum principally to banana giant f ##y ##ffe ##s plc to compensate for dc ##c ' s euro ##85 million ( us $ 135 million ) in profits from the february 2000 sale of f ##y ##ffe ##s shares . [SEP] agreed,"[[dc, ##c, plc], [f, ##y, ##ffe, ##s]]",org:alternate_names,no_relation,54780
- cn ##r bryan ##ston and main - cn ##r main and wit ##ko ##ppe ##n - cn ##r william nico ##l and lone ##hill bo ##ulo ##vard by lip ##ping frog - sunday evening 10 ##h ##00 cn ##r main and lone ##hill by the stop street - cn ##r main and ky ##ala ##mi - main road before volvo - cn ##r ball ##y ##cl ##aire and william nico ##l - cn ##r freed ##man and west or freed ##man and ri ##von ##ia - cn ##r ri ##von ##ia and kelvin - cn ##r ri ##von ##ia and 11th ave in ri ##von ##ia outside ` ` the grand ' ' - the ridge shopping centre down summit rd by the river [SEP] lip,"[[cn, ##r], [cn, ##r, ri, ##von, ##ia]]",org:alternate_names,no_relation,59624
"after three days of intensive ha ##gg ##ling , the international atomic energy agency ' s technical assistance and cooperation committee ( ta ##cc ) made a breakthrough on the third and final day of talks on wednesday , diplomats said . [SEP] assistance","[[international, atomic, energy, agency, ', s, technical, assistance, and, cooperation, committee], [ta, ##cc]]",org:alternate_names,no_relation,62113
- cn ##r bryan ##ston and main - cn ##r main and wit ##ko ##ppe ##n - cn ##r william nico ##l and lone ##hill bo ##ulo ##vard by lip ##ping frog - sunday evening 10 ##h ##00 cn ##r main and lone ##hill by the stop street - cn ##r main and ky ##ala ##mi - main road before volvo - cn ##r ball ##y ##cl ##aire and william nico ##l - cn ##r freed ##man and west or freed ##man and ri ##von ##ia - cn ##r ri ##von ##ia and kelvin - cn ##r ri ##von ##ia and 11th ave in ri ##von ##ia outside ` ` the grand ' ' - the ridge shopping centre down summit rd by the river [SEP] bryan,"[[cn, ##r, bryan, ##ston], [cn, ##r, main]]",org:alternate_names,no_relation,63802
- cn ##r bryan ##ston and main - cn ##r main and wit ##ko ##ppe ##n - cn ##r william nico ##l and lone ##hill bo ##ulo ##vard by lip ##ping frog - sunday evening 10 ##h ##00 cn ##r main and lone ##hill by the stop street - cn ##r main and ky ##ala ##mi - main road before volvo - cn ##r ball ##y ##cl ##aire and william nico ##l - cn ##r freed ##man and west or freed ##man and ri ##von ##ia - cn ##r ri ##von ##ia and kelvin - cn ##r ri ##von ##ia and 11th ave in ri ##von ##ia outside ` ` the grand ' ' - the ridge shopping centre down summit rd by the river [SEP] lip,"[[cn, ##r], [cn, ##r, main]]",org:alternate_names,no_relation,64690
"but oil has risen 55 percent since the beginning of the year , to $ 70 a barrel , pushing gas prices up again to $ 2 . 60 a gallon , according to aaa , the automobile club . [SEP] aaa","[[aaa], [automobile, club]]",org:alternate_names,no_relation,64777
the deal will also involve the transfer of property unit sino ##bes ##t international ltd . to the parent group and the cancellation of a shareholder loan owed by cn ##ac ( macau ) to china national aviation co . . [SEP] owed,"[[cn, ##ac], [china, national, aviation, co, .]]",org:alternate_names,no_relation,66144
pen ##ta ##x corp . had agreed last year on a share swap with ho ##ya corp . but then scrapped the merger when pen ##ta ##x shareholders complained they were getting a bad deal . [SEP] agreed,"[[ho, ##ya, corp, .], [pen, ##ta, ##x]]",org:alternate_names,no_relation,66191

"he also granted inter ##venor status to the ontario human rights commission , which backs the contention of the woman and her lawyer david butt that she should be allowed to give evidence while veil ##ed because the garment stems from a sincere , deeply felt religious conviction that lies at the core of canada ' s charter of rights and freedoms . [SEP] granted","[[ontario, human, rights, commission], [canada]]",org:country_of_headquarters,no_relation,8423
"another was sent by the head of south korea ' s national red cross yoo chong - ha to his d ##pr ##k counterpart jang jae - on , proposing holding talks on friday at the mount ku ##mg ##ang resort on res ##uming reunion ##s of families separated by the 1950 - 1953 korean war . [SEP] chong","[[south, korea], [national, red, cross]]",org:country_of_headquarters,no_relation,8604
4 former con ##ag ##ra executives are named in us agency ' s accounting complaint [SEP] named,"[[con, ##ag, ##ra], [us]]",org:country_of_headquarters,no_relation,12545
the manila economic and cultural office ( me ##co ) in taipei has appealed to taiwan judicial authorities cl ##eme ##ncy for a philippine woman who was sentenced to death by the ka ##oh ##si ##ung district court oct . 1 . [SEP] appealed,"[[manila, economic, and, cultural, office], [taiwan]]",org:country_of_headquarters,no_relation,13567
"the asian development bank ( ad ##b ) and australia on wednesday offered technical help to bangladesh ' s anti - corruption commission ( acc ) to combat corruption both on short - and long - term basis , bangladeshi news agency un ##b reported . [SEP] offered","[[asian, development, bank], [bangladesh]]",org:country_of_headquarters,no_relation,15014
"ho ##fm ##ann died of a heart attack at his home in basel , switzerland , according to rick do ##bl ##in , president of the multi ##dis ##ci ##plin ##ary association for psychedelic studies , in a statement posted on the association ' s web site . [SEP] died","[[switzerland], [multi, ##dis, ##ci, ##plin, ##ary, association, for, psychedelic, studies]]",org:country_of_headquarters,no_relation,21096
"india ' s largest private sector aluminium firm hind ##al ##co fell 6 . 8 ru ##pee ##s or 10 . 18 percent to 60 , on worries about the world economy . [SEP] hind","[[india], [hind, ##al, ##co]]",org:country_of_headquarters,no_relation,24695
"the polar ##is research institute ' s forecast put taiwan ' s 2010 economic growth at 6 . 82 percent , the taiwan research institute at 5 . 88 percent , and the taiwan institute of economic research at 5 . 11 percent . [SEP] put","[[taiwan], [taiwan, research, institute]]",org:country_of_headquarters,no_relation,24711
"` ` this appears to extend beyond cooperation that was grand - father ##ed when china was approved for membership in the nuclear suppliers group ( ns ##g ) , ' ' crowley added . [SEP] approved","[[china], [nuclear, suppliers, group]]",org:country_of_headquarters,no_relation,25782
"cn ##r is reorganized from china northern locomotive and rolling stock industry ( group ) in june , 2008 . [SEP] reorganized","[[cn, ##r], [china]]",org:country_of_headquarters,no_relation,26214
"the eligible bid ##ders on wednesday were : italy ' s en ##i and edison ; france ' s total ; japan ' s jo ##gm ##ec , mitsubishi and ito ##chu ; korean gas corporation of south korea ; turkey ' s t ##pa ##o ; kazakhstan ' s ka ##z ##mun ##ai ##ga ##z ; russia ' s tn ##k - bp ; india ' s oil & natural gas corporation ( on ##gc ) ; kuwait energy ; and norwegian giant stat ##oi ##l . [SEP] jo","[[ito, ##chu], [russia]]",org:country_of_headquarters,no_relation,28210
"taiwan ' s manufacturing industry has been doing well in vietnam , which opted to open its domestic market in late 1980s , but it is still risky to invest in vietnam ' s stock market , said ben chang , general manager of ae ##gon securities investment consulting co . , in the forum organized by taiwan research institute . [SEP] said","[[vietnam], [taiwan, research, institute]]",org:country_of_headquarters,no_relation,30195
"japan lp ##ga tour : j ##lp ##ga championship ko ##nica min ##olt ##a cup , thursday - sunday , kata ##yama ##zu golf club , is ##hi ##kawa , japan . [SEP] tour","[[japan], [ko, ##nica, min, ##olt, ##a]]",org:country_of_headquarters,no_relation,33630
"the u . s . retail average price for a gallon of regular gas fell a half penny to $ 1 . 66 ##3 a gallon ( 44 cents a liter ) overnight , according to auto club aaa , the oil price information service and wright express . [SEP] fell","[[u, ., s, .], [aaa]]",org:country_of_headquarters,no_relation,34922
sudanese ministry of foreign affairs on saturday summoned unicef ' s sudan representative nils ka ##st ##berg in k ##hart ##oum and complained about its recently - signed deal with dar ##fur rebel justice and equality movement ( jem ) . [SEP] summoned,"[[sudan], [justice, and, equality, movement]]",org:country_of_headquarters,no_relation,35493
chang noted that the f ##sc has since may embarked on efforts to collect debts of several prominent fugitive ty ##co ##ons via the bankers association of the republic of china and financial institutions . [SEP] association,"[[bankers, association], [republic, of, china]]",org:country_of_headquarters,no_relation,36450
"separately , russia ' s ri ##a - novo ##sti news agency reported that the government of kyrgyzstan ' s neighbour uzbekistan opposes the creation of a new russian military base in os ##h , which is close to the ky ##rgy ##z - u ##zbek border . [SEP] agency","[[russia], [ri, ##a, -, novo, ##sti]]",org:country_of_headquarters,no_relation,37254
"` ` fears of a widespread slow ##down in economic growth tied to the sub ##pr ##ime mortgage crisis are beginning to fade and energy markets are becoming more sensitive to supply issues , which should begin to have a greater impact on market direction , ' ' john ki ##ld ##uf ##f , at m ##f global , said during us trading hours . [SEP] said","[[m, ##f, global], [us]]",org:country_of_headquarters,no_relation,38025
"speaking by telephone in na ##ja ##f after traveling from his home in baghdad , he said he did not know who had carried out the killing , but suspected the ` ` enemies of the sad ##r movement ' ' in the bad ##r organization . [SEP] said","[[na, ##ja, ##f], [bad, ##r, organization]]",org:country_of_headquarters,no_relation,40503
"` ` uranium enrichment tests have been successfully carried out , and that process is in the concluding stage , ' ' north korea ' s official korean central news agency , said friday , quoting from a letter it said the north korean government had sent to the head of the united nations security council . [SEP] agency","[[north, korea], [korean, central, news, agency]]",org:country_of_headquarters,no_relation,41745
"foreign investors welcomed the move by indonesia ' s investment coordinating board to push for changes to the much - mali ##gned ` ` negative investment list ' ' , which limits foreign ownership in five sectors , the jakarta globe daily quoted officials as saying on wednesday . [SEP] move","[[indonesia], [jakarta, globe]]",org:country_of_headquarters,no_relation,43848
israel ' s supreme court orders jewish national fund to find way to sell land to arabs [SEP] fund,"[[israel], [jewish, national, fund]]",org:country_of_headquarters,no_relation,45543
"` ` the firm position of the russian delegation hinges on the departure of the un ##ila ##tera ##l us military inspections from vo ##t ##kins ##k , ' ' a source close to the talks told the ri ##a - novo ##sti news agency . [SEP] told","[[us], [ri, ##a, -, novo, ##sti]]",org:country_of_headquarters,no_relation,47773
"jam ##at - e - islam ##i took side with general ya ##hya khan during 1971 crisis in the former east pakistan - l ##sb - now bangladesh courtesy president nixon , henry kissing ##er and of course jam ##at - e - islam ##i ) and helped ya ##hya through al - sham ##s and al - bad ##ar against aw ##ami league in the former east pakistan and m ##q ##m at the cost of party ' s genuine political interest is playing the dirt ##iest role . [SEP] took","[[bangladesh], [aw, ##ami, league]]",org:country_of_headquarters,no_relation,49564
russia ' s deputy foreign minister sergei ki ##sl ##ia ##k was quoted by the ri ##a - novo ##sti news agency as saying that he expected a response from iran in two weeks . [SEP] quoted,"[[russia], [ri, ##a, -, novo, ##sti]]",org:country_of_headquarters,no_relation,50857
ty ##co ##on ' s call for peace law hurts taiwan ' s identity : mac head [SEP] identity,"[[taiwan], [mac]]",org:country_of_headquarters,no_relation,50874
"the survey also showed that fox ##con ##n technology group , ben ##q group , taiwan semiconductor manufacturing company , chung ##hwa telecom co . and new kin ##po group were taiwan ' s top five technological business operators in terms of total assets in 2008 . [SEP] operators","[[chung, ##hwa, telecom, co, .], [taiwan]]",org:country_of_headquarters,no_relation,51332
argentina moves to buy aero ##line ##as argentina and aus ##tral from spanish group [SEP] moves,"[[argentina], [aero, ##line, ##as, argentina]]",org:country_of_headquarters,no_relation,51657
the best ball ##park by far is fen ##way and this coming from a yankees fan who hates the red sox ! ! ! [SEP] hates,"[[red, sox], [!, !, !]]",org:country_of_headquarters,no_relation,54962
"the eligible bid ##ders are : italy ' s en ##i and edison ; france ' s total ; japan ' s jo ##gm ##ec , mitsubishi and ito ##chu ; korean gas corporation of south korea ; turkey ' s t ##pa ##o ; kazakhstan ' s ka ##z ##mun ##ai ##ga ##z ; russia ' s tn ##k - bp ; india ' s oil & natural gas corporation ( on ##gc ) ; kuwait energy ; and norwegian giant stat ##oi ##l . [SEP] japan","[[japan], [ito, ##chu]]",org:country_of_headquarters,no_relation,57364
"bram adams g ##h - se ##l , int ##ec , ghent university ( belgium ) [SEP] university","[[ghent, university], [belgium]]",org:country_of_headquarters,no_relation,57753
"senior official of the communist party of china ( cpc ) he guo ##qi ##ang met with leaders of spain ' s popular party ( pp ) , a major opposition party in the country ' s parliament , and spanish communist party ( pc ##e ) on tuesday . [SEP] official","[[communist, party, of, china], [spain]]",org:country_of_headquarters,no_relation,58483
"` ` japan needs to quickly hold free trade talks ( with china ) , ' ' said ni ##wa , who had served as a senior corporate adviser at trading house ito ##chu corp . , in an interview with japanese media . [SEP] said","[[china], [ito, ##chu, corp, .]]",org:country_of_headquarters,no_relation,61429
"this year , an indian delegation led by commerce and industry minister kamal nat ##h visited japan and had talks with potential investors such as mit ##su ##i , mitsubishi , ito ##chu and suzuki . [SEP] visited","[[japan], [ito, ##chu]]",org:country_of_headquarters,no_relation,64630
"` ` many believers . . . find some aspects of halloween celebrations disturbing , ' ' said james dobson , head of the ` ` focus on the family ' ' organization , one of the most influential christian groups in the united states . [SEP] dobson","[[focus, on, the, family], [united, states]]",org:country_of_headquarters,no_relation,65453
"other wins included multi ##year and multi - services contracts from italy ' s ale ##nia aero ##naut ##ica and imaging company ko ##nica min ##olt ##a , nay ##ar said . [SEP] aero","[[italy], [ko, ##nica, min, ##olt, ##a]]",org:country_of_headquarters,no_relation,67382

"petra ##eus came in with negro ##pon ##te with the so - called ` ` salvador option ' ' for iraq , arm ##ing death squads to kill insurgents as the reagan administration did in the 1980s in el salvador . [SEP] came","[[negro, ##pon, ##te], [el, salvador]]",per:countries_of_residence,no_relation,2237
"although he was a mexican national , he never considered avoiding serving in the u . s . military . [SEP] considered","[[he], [u, ., s, .]]",per:countries_of_residence,no_relation,4357
"chavez recently upset chile ' s center - left president , michelle bach ##ele ##t , by suggesting that her country restore bolivia ' s access to the sea , territory chile seized in an 1879 war . [SEP] upset","[[chavez], [chile]]",per:countries_of_residence,no_relation,10782
mongolian prime minister m . en ##kh ##bold said on monday that mongolia will strengthen trade and economic cooperation with china when meeting with chinese assistant minister of commerce chen jian . [SEP] said,"[[m, ., en, ##kh, ##bold], [mongolia]]",per:countries_of_residence,no_relation,12327
"st ##rate ##gizing about how to land a big obituary became part of his repertoire of jokes , especially after news of the death of former chilean strong ##man augusto pin ##oche ##t interrupted one of his book parties in new york . [SEP] became","[[chilean], [his]]",per:countries_of_residence,no_relation,18544
"a former u . s . marine , he dropped out of the university of southern california in 1948 and went to france , where he landed as a correspondent for variety , the hollywood newspaper , after his money ran out . [SEP] france","[[france], [he]]",per:countries_of_residence,no_relation,23251
"damascus - - saudi permanent representative to the arab league ( al ) ahmad q ##att ##an said here monday that he will attend the upcoming arab summit on behalf of his country , ruling out the presence of saudi king abdullah or foreign minister prince sa ##ud al - fai ##sal . [SEP] said","[[saudi], [his]]",per:countries_of_residence,no_relation,38498
"gen . hussein kam ##el < http : / / www . iraq ##watch . org / perspectives / rang ##wala - kam ##el - 02 ##27 ##0 ##3 . h ##tm > , defected to jordan and told the cia [SEP] defected","[[hussein, kam, ##el], [jordan]]",per:countries_of_residence,no_relation,41135
the chad embassy in paris says that chad ##ian prime minister pascal yo ##adi ##m ##nad ##ji has died at a paris hospital . [SEP] yo,"[[chad, ##ian], [pascal, yo, ##adi, ##m, ##nad, ##ji]]",per:countries_of_residence,no_relation,42523
rumours had circulated in iran for months that la ##ri ##jan ##i was unhappy with his position and had offered to resign . [SEP] circulated,"[[iran], [his]]",per:countries_of_residence,no_relation,43988
"for his heroic actions , herrera also received mexico ' s highest award for valor , which was awarded to him because he was still a mexican citizen when he was fighting in europe . [SEP] award","[[mexico], [he]]",per:countries_of_residence,no_relation,60175

the rays will hold a groundbreaking ceremony at the charlotte sports park in port charlotte on monday at 11 a . m . red sox 2 ##b dustin pedro ##ia is 5 - for - 9 against l ##hp scott ka ##z ##mir . [SEP] hold,"[[charlotte, sports, park], [red, sox]]",org:city_of_headquarters,no_relation,7828
"i work in the denver / boulder area and provide services such as functional assessment , program development , training and in - home aba programs for individuals with autism and other developmental disabilities . [SEP] work","[[denver], [aba]]",org:city_of_headquarters,no_relation,13707
there are also reports of a possible disney theme park in shanghai . [SEP] park,"[[disney], [shanghai]]",org:city_of_headquarters,no_relation,19797
"police fired tear gas to disperse protesters near the home of an aw ##ami league leader , at ##n bang ##la said . [SEP] leader","[[aw, ##ami, league], [at, ##n, bang, ##la]]",org:city_of_headquarters,no_relation,21896
"throwing itself into the fray , hong kong ' s cat ##hay pacific said it might join china national aviation corp ( cn ##ac ) to form a strategic alliance with china eastern if the singapore ##an bid to buy a stake in the carrier was rejected . [SEP] said","[[hong, kong], [china, national, aviation, corp]]",org:city_of_headquarters,no_relation,64506

"according to manhattan district attorney robert mor ##gent ##ha ##u , the individuals include lawyers , bankers , app ##rai ##ser ##s and mortgage broker ##s and the company is af ##g financial group inc . , which were charged with corruption and grand la ##rce ##ny in a scheme that involved fraudulent mortgage closing ##s . [SEP] mor","[[manhattan], [robert, mor, ##gent, ##ha, ##u]]",per:cities_of_residence,no_relation,19959
"according to people magazine , jake pavel ##ka wanted love and found love in his ` ` baby ' ' vienna . [SEP] vienna","[[his], [vienna]]",per:cities_of_residence,no_relation,24411
"chen has spent most of his career in shanghai , working in hospitals and institutes on blood - related diseases and molecular im ##mun ##ology , according to xi ##nh ##ua . [SEP] spent","[[his], [shanghai]]",per:cities_of_residence,no_relation,24837
"boyle on saturday found herself to be a celebrity super ##nova , eclipse ##d by a clever street dancing troupe from essex , east of london . [SEP] found","[[boyle], [essex]]",per:cities_of_residence,no_relation,30313
"former tampa legislator george sheldon , our winner of the week , could n ' t beat charlie cr ##ist when they ran for education commissioner , but he did earn cr ##ist ' s respect . [SEP] sheldon","[[tampa], [george, sheldon]]",per:cities_of_residence,no_relation,43667
"she remained at her home in was ##illa , located 40 miles ( 64 kilometers ) to the north , but was expected in her office on friday , spokesman bill mca ##llis ##ter said . [SEP] said","[[was, ##illa], [bill, mca, ##llis, ##ter]]",per:cities_of_residence,no_relation,47243
"austin , texas , guitarist gary clark jr . appears in his film debut as a hot ##shot guitarist hired by tyrone ( glover ) , the proprietor of the fading honey ##dr ##ip ##per ju ##ke joint , in a last - ditch effort to drum up business . [SEP] appears","[[austin], [glover]]",per:cities_of_residence,no_relation,52281
"` ` i was very pleased to see how almost all the major places are back , ' ' he said tuesday just after arriving in new orleans from his home in new york . [SEP] arriving","[[new, orleans], [his]]",per:cities_of_residence,no_relation,52677
"damascus - - saudi permanent representative to the arab league ( al ) ahmad q ##att ##an said here on monday that he would attend the upcoming arab summit on behalf of his country , ruling out the presence of saudi king abdullah or foreign minister prince sa ##ud al - fai ##sal . [SEP] damascus","[[damascus], [his]]",per:cities_of_residence,no_relation,55338

"ja ##li ##li , 26 , said she was told she would be naturalized in three months , at most . [SEP] said","[[26], [she]]",per:age,no_relation,51213
